#timestamp x y z q_x q_y q_z q_w
272.007711 0.005938711609253 -0.023919921173569 -0.019652103869325 -0.000259545429716 -0.001917420197598 -0.000089630921528 0.999998124049357
272.960138 0.008634275013512 -0.022768992042209 -0.019953591516882 -0.000078694271779 -0.002007280270761 -0.000131124182070 0.999997973717724
273.990869 0.008201998246567 -0.023493934139342 -0.021418798787245 -0.000210846171946 -0.001884444235348 -0.000155383462504 0.999998190133248
274.996866 0.004557590691823 -0.022023967490949 -0.020773059541496 -0.000112186418826 -0.001817697310185 -0.000186783533052 0.999998324249888
275.997585 0.008848262353687 -0.023789385779707 -0.020953867533995 -0.000005900332272 -0.001929384345865 -0.000113622915308 0.999998132263776
276.996826 0.003443254883589 -0.024936974882426 -0.019944592251705 0.000076722061200 -0.001787432003367 -0.000151249301058 0.999998388160792
277.996856 0.004094665988333 -0.024577245082315 -0.021387796831332 -0.000151691241378 -0.001889990020543 -0.000148661064017 0.999998191412040
278.996362 0.006335054342721 -0.025969380894221 -0.022505156315044 -0.000093897471341 -0.001849169469415 -0.000138293766621 0.999998276313687
279.994008 0.001778360327031 -0.029573030673673 -0.020705619823229 0.000038930348509 -0.001738570047522 -0.000156539598177 0.999998475675811
280.995281 0.003947913229586 -0.026314123266583 -0.022022676856782 -0.000118834485406 -0.001861654437007 -0.000139410231012 0.999998250341410
281.994878 0.003132045200541 -0.023074529339685 -0.019301974351730 0.000065680009636 -0.001735234376882 -0.000055952541089 0.999998490757401
283.007546 0.003504726990816 -0.028999144891398 -0.020745097921522 -0.000039786262904 -0.001825181312685 -0.000085888118256 0.999998329875322
284.008476 0.004001449313658 -0.024431787530395 -0.019343976467376 0.000076056131560 -0.001825710447836 -0.000069425679543 0.999998328087039
284.991926 0.005535844908467 -0.023893003139837 -0.020846431531763 0.000044953076484 -0.001731235065643 -0.000065866617905 0.999998498231837
285.986946 0.006789823235292 -0.030403976539756 -0.019602892313412 0.000016566021897 -0.001845313679740 -0.000097862280639 0.999998292481511
286.994129 0.001956262027397 -0.023436288418462 -0.020268598243665 0.000053113860668 -0.001732483658893 -0.000078623864186 0.999998494747642
287.994779 0.006865612761672 -0.028844364133816 -0.020305565642936 0.000138862482150 -0.001933556871108 -0.000140850343916 0.999998111116310
288.991749 0.002183042724953 -0.029352526242335 -0.020713233868552 0.000002975618427 -0.001784111047951 -0.000158438244594 0.999998395916816
289.994490 0.004923095290174 -0.026727750112015 -0.020613849622136 0.000129873754932 -0.001865315490192 -0.000061688890399 0.999998249961161
290.994100 0.007069891259144 -0.033014143220272 -0.019322366536662 0.000164158994485 -0.001792935278420 -0.000157209532149 0.999998366858692
291.994092 0.003610327076691 -0.030979656677578 -0.021017391405213 0.000047247190787 -0.001735283313666 -0.000179420774892 0.999998477182684
292.994206 0.002852204214213 -0.029435064353983 -0.018815520039630 0.000094896087118 -0.001892855228903 -0.000005516360969 0.999998204030069
293.993693 0.007580871517897 -0.031654500149072 -0.019608075922196 0.000071223334444 -0.001987375861224 -0.000085312765752 0.999998018991104
294.973325 0.004281209072131 -0.024398621462988 -0.019177617232209 0.000141215942690 -0.001762837891972 -0.000112778344612 0.999998429869592
295.994505 0.003723715058555 -0.022548607313923 -0.021588725260066 0.000061849538157 -0.001729545170352 -0.000012381788135 0.999998502346283
297.006503 0.006995740048712 -0.033232988838608 -0.020931110407318 0.000221228416612 -0.001868371569146 -0.000001340270680 0.999998230120360
297.983156 0.003846015872624 -0.029165006140330 -0.019825722280436 0.000125173136211 -0.001830547268195 0.000006069338299 0.999998316694348
298.985912 0.006899438151603 -0.025930045999165 -0.021109498942125 0.000016754476843 -0.001831274079573 -0.000028718284114 0.999998322663481
299.967014 0.006830379067456 -0.032240508020837 -0.021367370047312 0.000113683356307 -0.001681146084826 -0.000046843759095 0.999998579313782
300.991496 0.004984124268782 -0.032918579400913 -0.019771770493820 0.000093412505483 -0.001703038902306 -0.000025748793918 0.999998545133734
301.993379 0.005267217773922 -0.029586590633683 -0.021710408228048 0.000078781425695 -0.001627238287045 0.000044233428731 0.999998671965334
302.992556 0.005701989261307 -0.032615275686419 -0.019651945082878 0.000128251585839 -0.001815841499771 -0.000016398417983 0.999998342999752
303.992352 0.005257578950821 -0.028021404450781 -0.020009371333089 0.000180032826523 -0.001789737153424 0.000050676585429 0.999998380929172
304.992224 0.008149254476740 -0.027150369026919 -0.021486880234282 0.000120135856282 -0.001715897488617 -0.000000177399492 0.999998520630473
306.005546 0.002961938818172 -0.037127309044738 -0.020843898347166 0.000123345606626 -0.001790706911755 -0.000069905479430 0.999998386632609
307.004896 0.006522594711634 -0.028310003425648 -0.021287101021124 0.000161396062041 -0.001962064172986 0.000054330852750 0.999998060649935
308.005276 0.007796748797151 -0.033030358526715 -0.019135732196090 0.000105780716482 -0.002003865027244 -0.000038810310079 0.999997985912538
308.993486 0.001970503836302 -0.031791940816736 -0.020867993505660 0.000077952957155 -0.001885327639700 -0.000072500675790 0.999998217101740
310.005019 0.005067431102180 -0.030446433833872 -0.020944814398821 0.000145534685427 -0.001804065968077 -0.000069835774888 0.999998359642945
310.990564 0.009651464566260 -0.031295907340877 -0.019336204362583 0.000070382474388 -0.001763627148205 0.000067795973291 0.999998440033420
311.980610 0.004993744000792 -0.030843550847092 -0.019014752006103 0.000038807747618 -0.001819103765672 -0.000055036569768 0.999998343161829
313.004071 0.007010277243319 -0.026470153591928 -0.021142647407417 0.000075076401845 -0.001889535348498 0.000059031926673 0.999998210265855
314.004445 0.007397692694760 -0.036661145116462 -0.018994009147341 0.000218949853430 -0.001726503396038 0.000019104878973 0.999998485439840
314.992104 0.006463919429943 -0.032389492131340 -0.018419739652574 0.000039137841155 -0.001896056579190 -0.000051696495677 0.999998200380948
316.004424 0.008574434888066 -0.030423979519480 -0.020697238881447 0.000064956062804 -0.001836795330175 -0.000000330299906 0.999998310980325
316.997591 0.005385865524086 -0.036128406352226 -0.019106928150040 0.000103185751306 -0.001944190151148 -0.000037406906141 0.999998104037236
317.986904 0.003978692599428 -0.028621370048531 -0.020654532442722 0.000066706907660 -0.001781541542527 0.000040642463930 0.999998410002784
318.997768 0.007607079867509 -0.027461427482372 -0.019370402415330 0.000120771381745 -0.001876529619369 0.000098309838596 0.999998227191441
319.994972 0.007251380086026 -0.033411220027907 -0.019959639293227 0.000041590803923 -0.001856820451584 -0.000133306582486 0.999998266357179
321.000281 0.006442581885032 -0.028736510307509 -0.019667159746948 0.000201296698953 -0.001974735269761 0.000092540217916 0.999998025666328
322.003881 0.008860049806707 -0.024848731211904 -0.021584352796456 -0.000017039519064 -0.002069969229715 0.000061486534975 0.999997855575921
322.984267 0.007708784303547 -0.029081337266351 -0.020205833901788 0.000074658379372 -0.001908585517371 -0.000026446189745 0.999998175512358
323.990917 0.005280439899749 -0.027263595271717 -0.020952601884626 0.000074687314699 -0.001792678094975 -0.000023190826877 0.999998390093321
325.002098 -0.002699234385413 -0.026271011120556 -0.026437331596142 -0.002285284980554 -0.005192463201603 0.000843163733285 0.999983552301422
326.001939 -0.006913649681902 -0.075224969773949 0.155723842272676 -0.003407730209407 -0.000962453159227 0.022819580847790 0.999733328337443
327.002277 0.030155425932932 -0.096657778589122 0.494008330235300 -0.008490309560234 -0.014070605896865 0.010192961099948 0.999813000634256
328.002384 -0.012472843299319 -0.104770118287703 0.544250638191884 -0.008211085581028 -0.007750323711233 0.002506852030664 0.999933110887343
329.001988 -0.046871117054629 -0.082121846829563 0.607689770681422 -0.006347702897021 -0.005593749986690 0.006746562060982 0.999941448550546
330.001323 -0.051475871148241 -0.074299839628715 0.629855365275680 -0.007273681836388 -0.006493102253185 0.000243402333069 0.999952435834308
331.000381 -0.038866280372351 -0.058675470823332 0.631797228026186 -0.008155975678132 -0.006135395290294 0.001464129457272 0.999946845242432
332.001713 -0.015159107268093 -0.044766584891441 0.631535298282330 -0.007412366086731 -0.006746007800184 -0.000822706162895 0.999949434402719
333.001437 0.009841077668492 -0.046884455224958 0.629409023115907 -0.005075199908770 -0.006205071751643 -0.001083235636167 0.999967282480277
334.001138 0.005271066591360 -0.013167627199139 0.638185994670591 -0.006270854424874 -0.008240418721639 -0.001066105943483 0.999945816183148
335.000360 0.007367878146295 -0.009990729823337 0.789451375176201 -0.008298309274846 -0.009583224433575 -0.004278936765924 0.999910491280483
336.000882 -0.000311477642941 -0.014792018337393 0.932493586440845 -0.005803062883183 -0.006989579767434 -0.005150728500559 0.999945468629038
337.002216 -0.027970756699870 -0.028616384278922 1.014623256986069 -0.004374953901949 -0.006858918247886 -0.000465193117513 0.999966798755926
338.001492 -0.033944573476807 -0.014408587119667 0.937749447280312 -0.003409919240827 -0.007915168678198 -0.000696898429656 0.999962617745349
339.000143 -0.034971664987649 0.007787813153586 0.965887697952490 -0.002986844651392 -0.007235048604913 -0.005941238784453 0.999951716090534
340.001515 -0.028609438791546 0.028807564603859 0.989766249202032 -0.003412812599972 -0.008603873559563 -0.005528676285172 0.999941878215152
340.999470 -0.007525486776624 0.014006254046859 0.961597084702242 -0.005852010190596 -0.007889333847519 -0.006229902097082 0.999932348065615
342.000611 -0.006126274814550 0.001685008906868 0.954445696702392 -0.003289365562625 -0.008281525229796 -0.007210873133869 0.999934297702950
343.000154 -0.012582753633957 -0.022030748383738 0.956599367956909 -0.004781960707944 -0.008016919641368 -0.006125317944713 0.999937669223090
343.999567 -0.023648825228234 -0.050115523836090 0.954657605560492 -0.006009812267733 -0.008484711851129 -0.004925527607127 0.999933813309200
344.999844 -0.030175175094166 -0.030610418071664 0.949602907019787 -0.007319002588191 -0.008615660273606 -0.006857674423077 0.999912583629513
346.000560 -0.022344189172888 -0.044720897213794 0.954695365633727 -0.008350593596992 -0.007095174764231 -0.006762751226660 0.999917092201883
347.000659 -0.013827357882247 -0.022376990020462 0.949697323377045 -0.005542484970507 -0.010230923211141 -0.006858039798797 0.999908784020170
347.998773 0.005628189751242 0.022908696388871 0.962492040508154 -0.003631605131599 -0.010133017834751 -0.004356991562480 0.999932572735897
349.000287 0.023812439878260 0.044850469233874 0.971122935205515 -0.004052450748748 -0.009815334349482 -0.005446201946663 0.999928785333670
350.000181 0.018181723375341 0.040705545588085 0.987019323518533 -0.003876115872382 -0.010639955611358 -0.002931092178498 0.999931585544206
350.999962 0.028932471582221 0.066274331984363 0.983690051837389 -0.002856118858176 -0.011396959291203 -0.006035769363682 0.999912756890393
351.999500 0.013714137826678 0.029388770743926 0.986293725646023 -0.004979974391398 -0.009472286405177 -0.004835604758602 0.999931043908485
352.999138 0.000879585423240 0.035164548537860 0.987778216568201 -0.001333452668907 -0.010049496798323 -0.003945307937589 0.999940830281138
354.000010 -0.006859584238003 0.011677939700456 0.963494509044978 -0.004104056904438 -0.010550866170053 -0.005670649398512 0.999919836624596
354.998607 -0.018768636393983 0.009828850383562 0.964935866189604 -0.002743555513562 -0.009094717101206 -0.002777133444779 0.999951022077479
355.999245 -0.003966680322469 0.025803518296466 0.967540971755117 -0.001973942212660 -0.010438725701821 -0.003637524671352 0.999936950498429
356.999294 -0.000777119526382 0.043811431686175 0.968514964761443 -0.001311279429283 -0.010347514757292 -0.003386660113211 0.999939868201009
357.998432 -0.000603560545564 0.067149289239070 0.973766677651206 -0.001199933790434 -0.010529641212783 -0.005473701291610 0.999928860174045
358.998593 0.015627536472553 0.076174857162680 0.979464050968780 -0.002373170822657 -0.012678795101320 -0.003551389265268 0.999910497919327
359.997974 0.020597341979391 0.058088068820252 0.980402128758628 -0.001320019897392 -0.012193284159272 -0.004544622030977 0.999914460231193
360.998213 0.008319081783448 0.035315609637111 0.983449578549298 0.001087121144739 -0.009082603278969 -0.003688418395483 0.999951358844515
361.995452 -0.003850510026701 0.016455152836806 0.977582960405047 -0.001598699446805 -0.011818919402986 0.004835803341519 0.999917182725763
362.998424 -0.001319189809242 -0.013907018506740 0.963943743594348 -0.002956911947783 -0.012796729530508 0.000734129004688 0.999913476976693
363.997074 0.034631486287971 -0.005315964104386 0.945302266857032 -0.002992229660612 -0.011024062484510 0.040927286306710 0.999096829062890
364.997388 0.111157674681029 0.040659881196815 0.916070774683318 0.000149303521711 -0.009642235682894 0.107960028038293 0.994108463571969
365.998093 0.183941440384495 0.063718195563543 0.885574522679645 0.000991379746390 -0.009478948929942 0.144521708855102 0.989455730370460
366.998587 0.249843793927229 0.129272535496077 0.898555050007202 0.002000798294565 -0.008332334375811 0.203652424319368 0.979005750278740
367.998085 0.317502596061285 0.152327473439249 0.938984751142641 -0.000613539665603 -0.009066655499598 0.286565064580930 0.958017684121131
368.997074 0.362054946130603 0.208026350017310 0.970185908339820 -0.000559093295238 -0.001600881787122 0.319980978894167 0.947422449458571
369.997346 0.458177661838121 0.233009223860419 1.015841724959717 0.005253168803772 -0.002526261308687 0.363678419921281 0.931506322632774
370.997506 0.516126501352318 0.207292010255682 1.060495628543376 0.010309478616032 -0.006561036510951 0.372846394045824 0.927812607102074
371.997393 0.568918000016561 0.183646422750096 1.105007955679727 0.002402108827073 -0.011711491063557 0.361133589432234 0.932437451754270
372.997302 0.594948323677649 0.152934161152737 1.137541342093774 -0.012097866787649 -0.005842853114180 0.426511655305076 0.904382281214948
373.998016 0.578872578933105 0.169241244713065 1.152836730816285 0.001767602731705 0.002413306917930 0.492117869800308 0.870523436648009
374.997322 0.639585643604119 0.179573678182267 1.057894966693406 0.003768255480890 -0.005007544981505 0.478289129699484 0.878180068753071
375.997166 0.700989483444594 0.186262479674262 1.002903242382419 0.000697951100469 -0.007056058292173 0.473552376690548 0.880737118234674
376.997071 0.694706617926273 0.190342579651025 0.963181473124998 0.001049228237920 -0.003306296984377 0.494179792558447 0.869352805336932
377.996701 0.698103484890324 0.159536489850379 0.950378996038616 -0.005473450068474 -0.001164537983967 0.550915362344052 0.834542358858377
378.995790 0.665698421139635 0.197638617147404 1.016472825319705 0.002843612646537 -0.002078472368641 0.575615170220670 0.817713134070569
379.997042 0.670532610616979 0.243791794702971 1.153467418327680 0.009878649708685 -0.004930215140083 0.605773613181927 0.795560453285023
380.996479 0.698580193161432 0.256444273007044 1.169718791916753 -0.003216557814658 -0.004262078034844 0.625320475837820 0.780349787559761
381.996419 0.650449086334326 0.337070324329425 0.997158995036426 0.002919871802855 -0.005921220702770 0.656153844446746 0.754598267896071
382.996850 0.630056959798203 0.398996681237239 0.954271518852097 0.008967594384421 -0.001300656831527 0.630720453136921 0.775957215661707
383.996847 0.690415775949432 0.423467015368631 0.970025547674397 0.007262516677232 -0.009210021328452 0.591260014032001 0.806395701356021
384.996380 0.730824196083867 0.384866246203218 0.955615959158108 0.001493682917832 -0.009058710067028 0.595652329019918 0.803189897606013
385.996975 0.733007645249815 0.342007133341421 0.890740692563271 -0.002687524530622 -0.006534791307991 0.639769521564539 0.768534340801690
386.996620 0.716686727348024 0.375500743167830 0.909002109150288 0.003544743658207 -0.004964391998241 0.673149426777086 0.739481330957121
387.995401 0.722715450416814 0.456585477470280 0.944093722139463 0.008565913337780 -0.007385052528448 0.659554962604173 0.751571245745870
388.996173 0.748261179858262 0.412604944902486 0.938808117791132 0.003524542232636 -0.007289915554949 0.649735685811185 0.760117078690293
389.995612 0.755297756567357 0.437190245753149 0.925355252241610 0.005586055361827 -0.009227040281587 0.689015307585237 0.724666518908043
390.995215 0.772586257701677 0.419919665591982 0.838302888180660 0.002678813901609 -0.005937354349813 0.687241005267442 0.726400283905744
391.995694 0.789090802063181 0.405666276661612 0.851251838760824 -0.001169862245683 -0.006241929351832 0.674890302880043 0.737890743144755
392.995348 0.756189252417200 0.412683432212476 0.849268868284889 0.006786329759566 -0.005934348650328 0.688471728124106 0.725207148894878
393.995519 0.756931747061994 0.420284487396976 0.888614973453753 0.005461137344768 -0.003286549476229 0.687066321392311 0.726566751633886
394.994421 0.755247082856957 0.414728396512162 0.932483376025397 0.001811455030142 -0.003517438393737 0.683972567006888 0.729497000569411
395.995414 0.736607846721932 0.414003710955871 0.970120805027674 0.004915198047352 -0.005192173065489 0.682020204634698 0.731298381399133
396.995224 0.740197898699827 0.432545280750242 1.028027657204213 0.006384575125000 -0.004519703196184 0.681694070083159 0.731595519598694
397.995075 0.758586280894246 0.449746031615009 1.098015416456481 0.003951854143395 -0.007021209594279 0.680228490098442 0.732955855916977
398.995218 0.789048068095730 0.456666044637261 1.149179155354214 0.002504334722012 -0.007532763383736 0.684038354887987 0.729402848106226
399.995477 0.798413789436736 0.452099020732846 1.207893740846842 0.003002322949430 -0.006581042121395 0.684811507888084 0.728684344970772
400.995275 0.795791653830173 0.453953061201005 1.229569536660249 0.003697014505305 -0.007317226386200 0.684958710392902 0.728535761194042
401.994729 0.771882431965473 0.412062938251478 1.032717466591264 0.002872332286926 -0.003889116084888 0.685517148990252 0.728040426709613
402.994069 0.739360065955631 0.405227149368038 0.730378382859360 0.003629281990573 -0.002809265340632 0.688903256180321 0.724838768254400
403.994364 0.735696818388948 0.389126331699915 0.444485534912375 0.009520665649956 -0.002076741360977 0.678893794521076 0.734171819012147
404.993811 0.738430288996454 0.393607607688298 0.292193886030628 0.003887262513296 0.001397600505606 0.677927387504350 0.735117264913859
405.994755 0.750351104190360 0.382177752552856 0.100662201579869 0.003281309836797 -0.003657914666702 0.681684343802547 0.731629898295896
406.958336 0.745402531086845 0.377347110608050 -0.033564951007631 -0.001961078007863 0.000986229155178 0.674849743190776 0.737951899272827
407.988819 0.748375420537716 0.402640951633043 -0.030912234573195 -0.001178525559547 0.001249079430900 0.675170845555704 0.737659393073528
408.988757 0.764511183626489 0.399286991756844 -0.030997369229950 -0.001594523507998 0.001139925419650 0.675136181827785 0.737690513733062
409.972891 0.758474219887814 0.385169158625368 -0.031503023125285 -0.001529366553424 0.001398288959046 0.675329031351906 0.737513664442333
410.972796 0.759893319845674 0.402205599070412 -0.032041047021462 -0.001834059273784 0.001200371352588 0.675114349529639 0.737709841600543
411.975971 0.758509537094924 0.393559736426393 -0.030014195692869 -0.001729188168109 0.001579107675399 0.675032051467073 0.737784687981060
412.988204 0.759664557441996 0.399760673417753 -0.032340100498597 -0.001669583742358 0.000954142313935 0.675108061246743 0.737716346397556
413.994886 0.763105824179939 0.392657873844970 -0.032150593101090 -0.001779433979157 0.001221993427964 0.674917557194754 0.737889985930806
414.985602 0.756843927370039 0.390510259002405 -0.032095167442885 -0.001527241097571 0.001309311012023 0.675038075768225 0.737780149843001
415.987818 0.759528975740186 0.401220554841234 -0.031730905001305 -0.002094286212417 0.000975286632625 0.675025575945693 0.737790711923344
416.986992 0.762893456068170 0.387949998372560 -0.029654537516080 -0.001896761266817 0.001412559524551 0.675169324714431 0.737658992988541
417.993901 0.745042458463510 0.390076140100746 -0.033217032270958 -0.001257637803861 0.001492725578317 0.675280485658739 0.737558442298589
418.991991 0.742806385624147 0.387925765907448 -0.029866637030970 -0.001248703159165 0.001706234674116 0.675252321187496 0.737583779807065
419.991550 0.748678530345017 0.382695540594008 -0.035781972256931 -0.001551374725014 0.001580431323499 0.675171955546788 0.737657051695664
420.991338 0.740039560547677 0.394440034155125 -0.032220721794212 -0.001457649848371 0.001326516487696 0.674798770322976 0.737999143076362
421.991605 0.753882451977452 0.395763552428929 -0.029675125123653 -0.001909157738455 0.001361136696711 0.675044133346114 0.737773624127709
422.993341 0.738521230238519 0.396923064119607 -0.030415484735402 -0.001873085744320 0.001471092656504 0.675460224030727 0.737392577389052
423.991321 0.745678395720279 0.383203142034972 -0.031001180494646 -0.001765117951951 0.001557961146115 0.675265787052211 0.737570724712121
424.992069 0.740480193847508 0.381805104843244 -0.030665985010270 -0.001584941376278 0.001841149171963 0.675058295094305 0.737760392237785
425.992191 0.745688525151890 0.400769134111325 -0.031967497148780 -0.002203321930782 0.000870389274231 0.675077262126653 0.737743233079424
426.993049 0.746930335564960 0.392912183977290 -0.030173725171317 -0.002202736070963 0.001252072783355 0.675461184489980 0.737391190966407
427.991795 0.733973417443259 0.407015237149691 -0.029970210398413 -0.001590913016440 0.001702490310297 0.675577359014471 0.737285428114152
428.963324 0.756227134521035 0.390938023896350 -0.030899117995397 -0.002140942498126 0.001250595392100 0.675158045294096 0.737668940820310
429.975821 0.734757073980241 0.396476502073364 -0.028172042401174 -0.001135174815307 0.001948353420779 0.674917213192295 0.737890012558613
430.990905 0.740935426662328 0.386792277138446 -0.032087409279854 -0.000979107937209 0.002235044000173 0.674823317859065 0.737975294708140
431.991773 0.755591471313804 0.394363332564605 -0.030051423793413 -0.001692901655636 0.001754735582822 0.674924986831566 0.737882319301220
432.988282 0.754985608389865 0.395008282862096 -0.029059070155100 -0.001811668174237 0.001620884672399 0.675144472923358 0.737681524285558
433.993325 0.754722505140798 0.401005338062731 -0.030398960038782 -0.002111912340349 0.001329024878646 0.675132855639425 0.737691941636352
434.974963 0.758887775112282 0.404592282047443 -0.032437810201462 -0.001804293125099 0.001717008249492 0.674811521746292 0.737985912146947
435.985867 0.759366059253581 0.402263702831115 -0.030465137971834 -0.001824334130903 0.001361366365979 0.674886738604638 0.737917819639904
436.986693 0.759896020457734 0.398831404938538 -0.031372292717853 -0.001666764567261 0.001898036233205 0.674997015532400 0.737816134532585
437.988705 0.762628810310435 0.401772406660919 -0.030346809688612 -0.002205082796848 0.001323904840724 0.674963417170470 0.737846711971608
438.970570 0.764474843873958 0.411978888142701 -0.031162285212291 -0.002032221373903 0.001395197433835 0.674905102599520 0.737900417390762
439.985690 0.759112111653362 0.397405892891886 -0.028695461701266 -0.001852854480046 0.001573404140373 0.675085365863482 0.737735616685663
440.977520 0.758920662701556 0.403570906105730 -0.032214249310103 -0.001523772212462 0.001773579504443 0.675270615726114 0.737566355029012
441.985595 0.755958829657580 0.398682759689795 -0.033926690292836 -0.001764414233476 0.001564643893129 0.674956103690686 0.737854116219805
442.985405 0.756786270530058 0.396069678675721 -0.031146337995884 -0.001759361444106 0.001211220693098 0.674940773397860 0.737868816251753
443.985307 0.758676240638939 0.395171633020923 -0.031343999392214 -0.001640104393634 0.001783039963682 0.674875373007033 0.737927748315922
